id,fullname,subject,age
111777,Boris Kulikov,Biology,45
111778,Lobanov Ernest,Art,33
111779,Prokhorov Ludwig,English,78
111780,Rusakov Yuri,Health,34
111781,Bespalov Mitrofan,PE,78
111782,Rusakov Yuri,Art,33
111783,Sukhanov Arsen,Health,23
111784,Prokhorov Ludwig,Chemistry,34
111785,Sukhanov Arsen,PE,33
111786,Komissarov Klim,Geography,33
111787,Veselov Anton,Art,33
111788,Lobanov Ernest,English,23
111789,Sukhanov Arsen,Health,34
111790,Lobanov Ernest,Geometry,45
111791,Veselov Anton,Geometry,33
111792,Lobanov Ernest,Geography,33
111793,Sukhanov Arsen,Health,78
111794,Prokhorov Ludwig,Algebra,23
111795,Boris Kulikov,Chemistry,66
111796,Ilyin Mechislav,Chemistry,78
111797,Veselov Anton,History,34
111798,Bespalov Mitrofan,Art,45
111799,Ilyin Mechislav,History,23
111800,Lobanov Ernest,Algebra,23
111801,Prokhorov Ludwig,Art,78
111802,Boris Kulikov,Algebra,45
111803,Ilyin Mechislav,Algebra,33
111804,Boris Kulikov,Health,45
111805,Komissarov Klim,Chemistry,34
111806,Boris Kulikov,English,78
111807,Ilyin Mechislav,Art,33
111808,Bespalov Mitrofan,English,66
111809,Ilyin Mechislav,PE,23
111810,Lobanov Ernest,History,45
111811,Bespalov Mitrofan,Biology,45
111812,Ilyin Mechislav,Health,34
111813,Prokhorov Ludwig,Health,33
111814,Komissarov Klim,Health,78
111815,Lobanov Ernest,History,34
111816,Komissarov Klim,Chemistry,45
111817,Ilyin Mechislav,English,33
111818,Rusakov Yuri,History,66
111819,Sukhanov Arsen,Biology,45
111820,Prokhorov Ludwig,PE,34
111821,Komissarov Klim,Geometry,78
111822,Ilyin Mechislav,History,23
111823,Veselov Anton,Chemistry,23
111824,Sukhanov Arsen,Biology,45
111825,Bespalov Mitrofan,Art,23
111826,Sukhanov Arsen,History,23
111827,Lobanov Ernest,Art,23
111828,Lobanov Ernest,Health,33
111829,Prokhorov Ludwig,Art,33
111830,Boris Kulikov,Biology,23
111831,Komissarov Klim,Health,66
111832,Komissarov Klim,Health,34
111833,Veselov Anton,History,34
111834,Stepanov Gordey,PE,34
111835,Komissarov Klim,Biology,78
111836,Lobanov Ernest,Biology,45
111837,Prokhorov Ludwig,Geometry,33
111838,Sukhanov Arsen,Biology,45
111839,Rusakov Yuri,Art,66
111840,Boris Kulikov,Algebra,45
111841,Komissarov Klim,History,34
111842,Veselov Anton,Geography,23
111843,Bespalov Mitrofan,Chemistry,33
111844,Rusakov Yuri,History,34
111845,Ilyin Mechislav,PE,78
111846,Stepanov Gordey,Biology,23
111847,Sukhanov Arsen,Chemistry,66
111848,Ilyin Mechislav,Biology,23
111849,Sukhanov Arsen,History,23
111850,Veselov Anton,Geography,23
111851,Sukhanov Arsen,Health,66
111852,Prokhorov Ludwig,Algebra,78
111853,Veselov Anton,History,45
111854,Lobanov Ernest,Geometry,34
111855,Prokhorov Ludwig,Geometry,66
111856,Rusakov Yuri,Biology,33
111857,Stepanov Gordey,Geometry,66
111858,Rusakov Yuri,Geography,45
111859,Bespalov Mitrofan,Biology,23
111860,Rusakov Yuri,Geometry,45
111861,Veselov Anton,English,45
111862,Bespalov Mitrofan,Algebra,78
111863,Sukhanov Arsen,PE,66
111864,Sukhanov Arsen,Biology,33
111865,Bespalov Mitrofan,Art,45
111866,Boris Kulikov,Algebra,45
111867,Bespalov Mitrofan,English,23
111868,Sukhanov Arsen,Biology,66
111869,Lobanov Ernest,English,78
111870,Komissarov Klim,Biology,66
111871,Stepanov Gordey,Chemistry,33
111872,Boris Kulikov,English,78
111873,Komissarov Klim,Biology,23
111874,Ilyin Mechislav,Art,78
111875,Stepanov Gordey,Art,33
111876,Rusakov Yuri,Biology,33
111877,Boris Kulikov,Geography,78
111878,Boris Kulikov,Chemistry,78
111879,Sukhanov Arsen,Geography,78
111880,Bespalov Mitrofan,History,45
111881,Bespalov Mitrofan,Geometry,45
111882,Veselov Anton,Biology,66
111883,Sukhanov Arsen,Geometry,45
111884,Ilyin Mechislav,English,66
111885,Sukhanov Arsen,History,33
111886,Prokhorov Ludwig,Chemistry,34
111887,Stepanov Gordey,Algebra,78
111888,Bespalov Mitrofan,Algebra,45
111889,Ilyin Mechislav,Chemistry,34
111890,Sukhanov Arsen,Geography,66
111891,Boris Kulikov,Algebra,33
111892,Boris Kulikov,Geography,23
111893,Stepanov Gordey,Biology,66
111894,Rusakov Yuri,Algebra,45
111895,Lobanov Ernest,Algebra,78
111896,Prokhorov Ludwig,Geography,23
111897,Boris Kulikov,Geography,33
111898,Sukhanov Arsen,Algebra,66
111899,Rusakov Yuri,Health,23
111900,Veselov Anton,Algebra,66
111901,Veselov Anton,Health,34
111902,Bespalov Mitrofan,English,33
111903,Stepanov Gordey,History,33
111904,Bespalov Mitrofan,Geography,34
111905,Sukhanov Arsen,Health,66
111906,Ilyin Mechislav,History,34
111907,Stepanov Gordey,Algebra,66
111908,Rusakov Yuri,PE,34
111909,Ilyin Mechislav,English,34
111910,Stepanov Gordey,Biology,66
111911,Boris Kulikov,Biology,78
111912,Veselov Anton,Art,33
111913,Stepanov Gordey,Geometry,45
111914,Lobanov Ernest,Geography,45
111915,Sukhanov Arsen,History,34
111916,Komissarov Klim,Health,33
111917,Boris Kulikov,Geography,66
111918,Ilyin Mechislav,Art,34
111919,Sukhanov Arsen,Biology,66
111920,Veselov Anton,PE,34
111921,Rusakov Yuri,Geometry,23
111922,Stepanov Gordey,Geometry,78
111923,Boris Kulikov,History,23
111924,Ilyin Mechislav,Health,78
111925,Prokhorov Ludwig,Geography,23
111926,Sukhanov Arsen,Algebra,34
111927,Veselov Anton,Algebra,45
111928,Lobanov Ernest,Chemistry,45
111929,Boris Kulikov,Algebra,34
111930,Sukhanov Arsen,Geometry,66
111931,Stepanov Gordey,Biology,45
111932,Ilyin Mechislav,Algebra,66
111933,Sukhanov Arsen,Chemistry,78
111934,Lobanov Ernest,Algebra,66
111935,Lobanov Ernest,Algebra,66
111936,Ilyin Mechislav,PE,45
111937,Stepanov Gordey,Health,78
111938,Lobanov Ernest,Health,66
111939,Komissarov Klim,English,78
111940,Bespalov Mitrofan,Biology,23
111941,Komissarov Klim,English,78
111942,Ilyin Mechislav,History,23
111943,Stepanov Gordey,English,23
111944,Ilyin Mechislav,Health,45
111945,Bespalov Mitrofan,Algebra,34
111946,Bespalov Mitrofan,Health,33
111947,Boris Kulikov,Algebra,34
111948,Rusakov Yuri,English,34
111949,Lobanov Ernest,English,23
111950,Bespalov Mitrofan,Art,45
111951,Lobanov Ernest,PE,34
111952,Ilyin Mechislav,Biology,45
111953,Lobanov Ernest,Health,78
111954,Prokhorov Ludwig,History,23
111955,Komissarov Klim,Geometry,34
111956,Rusakov Yuri,Geometry,45
111957,Bespalov Mitrofan,Art,45
111958,Bespalov Mitrofan,Geometry,78
111959,Stepanov Gordey,English,34
111960,Komissarov Klim,Geometry,33
111961,Boris Kulikov,Chemistry,33
111962,Bespalov Mitrofan,Geometry,45
111963,Lobanov Ernest,PE,45
111964,Rusakov Yuri,Health,34
111965,Komissarov Klim,Chemistry,78
111966,Stepanov Gordey,PE,66
111967,Veselov Anton,Algebra,66
111968,Bespalov Mitrofan,Health,34
111969,Boris Kulikov,Geography,33
111970,Bespalov Mitrofan,PE,66
111971,Stepanov Gordey,Biology,34
111972,Bespalov Mitrofan,Algebra,23
111973,Komissarov Klim,Algebra,34
111974,Komissarov Klim,Geography,45
111975,Boris Kulikov,Biology,33
111976,Lobanov Ernest,Chemistry,78
111977,Veselov Anton,Geometry,23
111978,Komissarov Klim,PE,45
111979,Stepanov Gordey,History,45
111980,Prokhorov Ludwig,Geometry,34
111981,Rusakov Yuri,Geometry,34
111982,Boris Kulikov,Geography,23
111983,Bespalov Mitrofan,Art,33
111984,Lobanov Ernest,Algebra,66
111985,Bespalov Mitrofan,English,23
111986,Sukhanov Arsen,Geometry,23
111987,Stepanov Gordey,History,78
111988,Veselov Anton,English,78
111989,Prokhorov Ludwig,Algebra,33
111990,Stepanov Gordey,Algebra,78
111991,Bespalov Mitrofan,Geography,33
111992,Boris Kulikov,Geography,66
111993,Lobanov Ernest,Geometry,45
111994,Boris Kulikov,Geography,78
111995,Boris Kulikov,Art,23
111996,Ilyin Mechislav,Art,23
111997,Sukhanov Arsen,Algebra,78
111998,Komissarov Klim,Geography,45
111999,Bespalov Mitrofan,Algebra,78
112000,Lobanov Ernest,Chemistry,23
112001,Sukhanov Arsen,Art,78
112002,Veselov Anton,Geometry,23
112003,Rusakov Yuri,Geometry,66
112004,Ilyin Mechislav,Art,34
112005,Bespalov Mitrofan,Chemistry,33
112006,Veselov Anton,History,33
112007,Lobanov Ernest,English,66
112008,Boris Kulikov,Algebra,34
112009,Sukhanov Arsen,Chemistry,34
112010,Ilyin Mechislav,Health,23
112011,Lobanov Ernest,Geometry,33
112012,Sukhanov Arsen,Geography,23
112013,Veselov Anton,Geometry,23
112014,Sukhanov Arsen,History,23
112015,Stepanov Gordey,Biology,66
112016,Sukhanov Arsen,Algebra,78
112017,Stepanov Gordey,Geography,78
112018,Bespalov Mitrofan,Health,66
112019,Lobanov Ernest,PE,34
112020,Sukhanov Arsen,Geometry,78
112021,Rusakov Yuri,Geography,66
112022,Rusakov Yuri,Geography,23
112023,Ilyin Mechislav,English,66
112024,Bespalov Mitrofan,Health,78
112025,Bespalov Mitrofan,Biology,45
112026,Prokhorov Ludwig,Art,66
112027,Sukhanov Arsen,Health,33
112028,Bespalov Mitrofan,PE,78
112029,Komissarov Klim,Geometry,66
112030,Stepanov Gordey,Art,45
112031,Rusakov Yuri,Geometry,34
112032,Komissarov Klim,English,33
112033,Ilyin Mechislav,History,45
112034,Prokhorov Ludwig,Biology,23
112035,Rusakov Yuri,Chemistry,66
112036,Sukhanov Arsen,Health,23
112037,Komissarov Klim,Art,66
112038,Sukhanov Arsen,Health,66
112039,Boris Kulikov,Biology,45
112040,Lobanov Ernest,History,34
112041,Ilyin Mechislav,History,33
112042,Komissarov Klim,Algebra,34
112043,Sukhanov Arsen,Biology,66
112044,Prokhorov Ludwig,English,33
112045,Komissarov Klim,Geography,23
112046,Lobanov Ernest,Art,23
112047,Prokhorov Ludwig,PE,34
112048,Rusakov Yuri,Algebra,34
112049,Bespalov Mitrofan,Algebra,66
112050,Komissarov Klim,Algebra,78
112051,Lobanov Ernest,Geometry,66
112052,Lobanov Ernest,English,33
112053,Prokhorov Ludwig,PE,33
112054,Bespalov Mitrofan,Health,33
112055,Ilyin Mechislav,Geometry,45
112056,Stepanov Gordey,Geometry,78
112057,Prokhorov Ludwig,PE,34
112058,Sukhanov Arsen,Art,34
112059,Veselov Anton,PE,66
112060,Komissarov Klim,Algebra,34
112061,Komissarov Klim,Geography,78
112062,Lobanov Ernest,Chemistry,66
112063,Rusakov Yuri,Biology,34
112064,Sukhanov Arsen,Art,78
112065,Komissarov Klim,Biology,78
112066,Stepanov Gordey,Geography,33
112067,Prokhorov Ludwig,Algebra,33
112068,Ilyin Mechislav,Geography,34
112069,Veselov Anton,Biology,23
112070,Boris Kulikov,English,23
112071,Ilyin Mechislav,Health,66
112072,Komissarov Klim,Chemistry,78
112073,Sukhanov Arsen,Geometry,78
112074,Boris Kulikov,History,33
112075,Komissarov Klim,Algebra,66
112076,Bespalov Mitrofan,Geometry,66
112077,Bespalov Mitrofan,Art,33
112078,Rusakov Yuri,Geometry,34
112079,Lobanov Ernest,Chemistry,34
112080,Komissarov Klim,English,34
112081,Prokhorov Ludwig,Art,66
112082,Stepanov Gordey,Biology,33
112083,Rusakov Yuri,Health,34
112084,Veselov Anton,Algebra,66
112085,Sukhanov Arsen,Art,78
112086,Boris Kulikov,Art,23
112087,Komissarov Klim,PE,45
112088,Ilyin Mechislav,PE,78
112089,Sukhanov Arsen,History,78
112090,Bespalov Mitrofan,Art,34
112091,Sukhanov Arsen,Health,78
112092,Sukhanov Arsen,Chemistry,45
112093,Stepanov Gordey,English,66
112094,Stepanov Gordey,Art,66
112095,Boris Kulikov,English,34
112096,Stepanov Gordey,Algebra,23
112097,Bespalov Mitrofan,Geography,78
112098,Stepanov Gordey,Geometry,23
112099,Rusakov Yuri,Chemistry,78
112100,Ilyin Mechislav,Algebra,33
112101,Komissarov Klim,Chemistry,23
112102,Boris Kulikov,Geometry,33
112103,Lobanov Ernest,Health,66
112104,Stepanov Gordey,Art,45
112105,Lobanov Ernest,English,66
112106,Lobanov Ernest,English,23
112107,Sukhanov Arsen,Chemistry,66
112108,Lobanov Ernest,Geometry,45
112109,Bespalov Mitrofan,Chemistry,34
112110,Lobanov Ernest,English,34
112111,Stepanov Gordey,Geometry,33
112112,Rusakov Yuri,Algebra,45
112113,Rusakov Yuri,Geometry,66
112114,Lobanov Ernest,English,33
112115,Lobanov Ernest,Algebra,33
112116,Stepanov Gordey,English,78
112117,Ilyin Mechislav,English,66
112118,Lobanov Ernest,Biology,45
112119,Rusakov Yuri,Biology,45
112120,Boris Kulikov,History,33
112121,Prokhorov Ludwig,Health,33
112122,Bespalov Mitrofan,Health,23
112123,Prokhorov Ludwig,Algebra,33
112124,Sukhanov Arsen,Algebra,66
112125,Lobanov Ernest,Art,66
112126,Ilyin Mechislav,Health,23
112127,Komissarov Klim,Algebra,66
112128,Bespalov Mitrofan,History,34
112129,Veselov Anton,English,23
112130,Lobanov Ernest,Health,66
112131,Veselov Anton,Biology,66
112132,Rusakov Yuri,Algebra,66
112133,Veselov Anton,Geography,33
112134,Boris Kulikov,PE,23
112135,Bespalov Mitrofan,Biology,33
112136,Sukhanov Arsen,History,34
112137,Bespalov Mitrofan,Geography,23
112138,Sukhanov Arsen,Chemistry,66
112139,Rusakov Yuri,Biology,66
112140,Komissarov Klim,Geography,33
112141,Veselov Anton,Chemistry,33
112142,Stepanov Gordey,Health,66
112143,Veselov Anton,PE,34
112144,Sukhanov Arsen,Chemistry,78
112145,Prokhorov Ludwig,PE,78
112146,Rusakov Yuri,Geometry,23
112147,Lobanov Ernest,Geometry,45
112148,Rusakov Yuri,Geometry,78
112149,Prokhorov Ludwig,Geometry,66
112150,Boris Kulikov,Health,66
112151,Boris Kulikov,English,34
112152,Veselov Anton,Geometry,23
112153,Komissarov Klim,Algebra,23
112154,Stepanov Gordey,Health,66
112155,Boris Kulikov,English,78
112156,Prokhorov Ludwig,Geography,33
112157,Ilyin Mechislav,Geometry,23
112158,Prokhorov Ludwig,Chemistry,66
112159,Lobanov Ernest,Chemistry,45
112160,Sukhanov Arsen,PE,34
112161,Boris Kulikov,Health,78
112162,Komissarov Klim,PE,66
112163,Sukhanov Arsen,Algebra,33
112164,Stepanov Gordey,Algebra,45
112165,Veselov Anton,PE,66
112166,Lobanov Ernest,Art,78
112167,Bespalov Mitrofan,Health,78
112168,Rusakov Yuri,Algebra,34
112169,Komissarov Klim,Chemistry,78
112170,Komissarov Klim,PE,33
112171,Bespalov Mitrofan,Health,34
112172,Stepanov Gordey,Biology,34
112173,Lobanov Ernest,English,23
112174,Rusakov Yuri,PE,23
112175,Sukhanov Arsen,History,45
112176,Boris Kulikov,PE,33
112177,Veselov Anton,Health,78
112178,Stepanov Gordey,PE,78
112179,Boris Kulikov,Biology,45
112180,Veselov Anton,Health,23
112181,Lobanov Ernest,Geometry,34
112182,Boris Kulikov,English,78
112183,Stepanov Gordey,Biology,45
112184,Bespalov Mitrofan,Geometry,45
112185,Lobanov Ernest,Biology,45
112186,Ilyin Mechislav,Art,78
112187,Rusakov Yuri,Algebra,33
112188,Lobanov Ernest,PE,78
112189,Komissarov Klim,Algebra,45
112190,Boris Kulikov,Chemistry,34
112191,Komissarov Klim,English,45
112192,Boris Kulikov,Chemistry,33
112193,Stepanov Gordey,History,33
112194,Rusakov Yuri,Algebra,45
112195,Lobanov Ernest,History,34
112196,Rusakov Yuri,Geography,66
112197,Rusakov Yuri,PE,78
112198,Stepanov Gordey,Chemistry,45
112199,Komissarov Klim,Health,45
112200,Lobanov Ernest,English,33
112201,Stepanov Gordey,Chemistry,34
112202,Ilyin Mechislav,Chemistry,78
112203,Sukhanov Arsen,English,66
112204,Prokhorov Ludwig,History,33
112205,Bespalov Mitrofan,Geometry,34
112206,Lobanov Ernest,Geometry,34
112207,Komissarov Klim,Geography,23
112208,Veselov Anton,Art,33
112209,Boris Kulikov,English,34
112210,Veselov Anton,English,45
112211,Lobanov Ernest,English,33
112212,Veselov Anton,Geometry,45
112213,Lobanov Ernest,PE,23
112214,Bespalov Mitrofan,Algebra,34
112215,Boris Kulikov,History,34
112216,Bespalov Mitrofan,English,45
112217,Lobanov Ernest,Biology,34
112218,Lobanov Ernest,Biology,34
112219,Bespalov Mitrofan,Biology,78
112220,Ilyin Mechislav,Chemistry,66
112221,Komissarov Klim,History,34
112222,Komissarov Klim,Chemistry,33
112223,Boris Kulikov,Geography,34
112224,Prokhorov Ludwig,Geometry,66
112225,Stepanov Gordey,Art,23
112226,Rusakov Yuri,Health,33
112227,Komissarov Klim,History,34
112228,Rusakov Yuri,Algebra,78
112229,Ilyin Mechislav,Health,78
112230,Rusakov Yuri,PE,23
112231,Rusakov Yuri,History,23
112232,Ilyin Mechislav,Chemistry,78
112233,Sukhanov Arsen,English,23
112234,Ilyin Mechislav,Geometry,66
112235,Ilyin Mechislav,Algebra,23
112236,Komissarov Klim,PE,34
112237,Rusakov Yuri,Algebra,33
112238,Boris Kulikov,Art,23
112239,Boris Kulikov,English,66
112240,Lobanov Ernest,Chemistry,45
112241,Komissarov Klim,Biology,45
112242,Stepanov Gordey,Geometry,66
112243,Komissarov Klim,Geography,66
112244,Prokhorov Ludwig,Art,33
112245,Bespalov Mitrofan,Biology,78
112246,Sukhanov Arsen,English,66
112247,Lobanov Ernest,Algebra,66
112248,Sukhanov Arsen,Geometry,66
112249,Veselov Anton,Biology,45
112250,Veselov Anton,Chemistry,66
112251,Prokhorov Ludwig,Algebra,34
112252,Bespalov Mitrofan,Art,33
112253,Komissarov Klim,History,23
112254,Lobanov Ernest,Health,33
112255,Komissarov Klim,Health,34
112256,Veselov Anton,Health,66
112257,Prokhorov Ludwig,Geometry,34
112258,Boris Kulikov,Health,33
112259,Bespalov Mitrofan,Health,23
112260,Bespalov Mitrofan,Art,33
112261,Komissarov Klim,PE,78
112262,Veselov Anton,Health,34
112263,Rusakov Yuri,Geometry,34
112264,Bespalov Mitrofan,Geography,23
112265,Stepanov Gordey,Health,33
112266,Stepanov Gordey,Geometry,66
112267,Bespalov Mitrofan,Health,23
112268,Bespalov Mitrofan,Chemistry,45
112269,Bespalov Mitrofan,Art,78
112270,Ilyin Mechislav,Health,33
112271,Bespalov Mitrofan,Art,45
112272,Sukhanov Arsen,Biology,45
112273,Sukhanov Arsen,History,34
112274,Boris Kulikov,Chemistry,34
112275,Lobanov Ernest,Biology,34
112276,Rusakov Yuri,Art,34
112277,Veselov Anton,Algebra,78
112278,Lobanov Ernest,Geometry,33
112279,Bespalov Mitrofan,Art,45
112280,Rusakov Yuri,PE,23
112281,Bespalov Mitrofan,English,66
112282,Lobanov Ernest,Health,33
112283,Boris Kulikov,Algebra,23
112284,Stepanov Gordey,Algebra,66
112285,Boris Kulikov,Geometry,33
112286,Prokhorov Ludwig,Health,78
112287,Lobanov Ernest,Art,34
112288,Komissarov Klim,Chemistry,45
112289,Prokhorov Ludwig,History,23
112290,Prokhorov Ludwig,PE,34
112291,Sukhanov Arsen,Chemistry,34
112292,Rusakov Yuri,History,34
112293,Komissarov Klim,Health,23
112294,Lobanov Ernest,Biology,34
112295,Stepanov Gordey,Biology,34
112296,Prokhorov Ludwig,Geography,34
112297,Veselov Anton,Biology,33
112298,Stepanov Gordey,English,66
112299,Ilyin Mechislav,Chemistry,34
112300,Sukhanov Arsen,Art,34
112301,Bespalov Mitrofan,Chemistry,78
112302,Rusakov Yuri,Art,45
112303,Bespalov Mitrofan,Art,66
112304,Rusakov Yuri,History,34
112305,Ilyin Mechislav,Geometry,66
112306,Boris Kulikov,Chemistry,78
112307,Bespalov Mitrofan,Geometry,33
112308,Rusakov Yuri,Algebra,45
112309,Lobanov Ernest,Biology,66
112310,Sukhanov Arsen,Geography,23
112311,Bespalov Mitrofan,Health,45
112312,Stepanov Gordey,Geometry,34
112313,Boris Kulikov,History,34
112314,Komissarov Klim,Biology,33
112315,Komissarov Klim,Biology,33
112316,Prokhorov Ludwig,Geography,66
112317,Veselov Anton,Chemistry,34
112318,Boris Kulikov,Art,23
112319,Ilyin Mechislav,Art,33
112320,Rusakov Yuri,Chemistry,66
112321,Bespalov Mitrofan,English,23
112322,Prokhorov Ludwig,Chemistry,78
112323,Rusakov Yuri,PE,34
112324,Boris Kulikov,Health,23
112325,Sukhanov Arsen,Biology,23
112326,Boris Kulikov,PE,45
112327,Rusakov Yuri,Art,45
112328,Veselov Anton,History,78
112329,Stepanov Gordey,Geometry,45
112330,Sukhanov Arsen,Geography,23
112331,Ilyin Mechislav,Biology,23
112332,Sukhanov Arsen,Art,45
112333,Lobanov Ernest,Geometry,34
112334,Komissarov Klim,Geometry,45
112335,Lobanov Ernest,History,23
112336,Rusakov Yuri,Geography,66
112337,Veselov Anton,English,78
112338,Stepanov Gordey,Health,78
112339,Komissarov Klim,English,45
112340,Prokhorov Ludwig,English,45
112341,Rusakov Yuri,PE,33
112342,Ilyin Mechislav,PE,23
112343,Veselov Anton,Health,78
112344,Ilyin Mechislav,PE,78
112345,Bespalov Mitrofan,PE,23
112346,Veselov Anton,Algebra,34
112347,Lobanov Ernest,History,78
112348,Bespalov Mitrofan,History,78
112349,Prokhorov Ludwig,History,23
112350,Komissarov Klim,Geometry,45
112351,Sukhanov Arsen,Art,78
112352,Prokhorov Ludwig,English,45
112353,Prokhorov Ludwig,History,66
112354,Veselov Anton,Algebra,45
112355,Lobanov Ernest,Algebra,23
112356,Boris Kulikov,English,45
112357,Ilyin Mechislav,PE,23
112358,Ilyin Mechislav,Chemistry,23
112359,Stepanov Gordey,Chemistry,78
112360,Komissarov Klim,Algebra,78
112361,Boris Kulikov,Geography,78
112362,Stepanov Gordey,Biology,66
112363,Boris Kulikov,Biology,23
112364,Boris Kulikov,English,78
