id,fullname,subject,age
18291,Rusakov Yuri,PE,45
18292,Veselov Anton,Geography,33
18293,Sukhanov Arsen,Biology,45
18294,Sukhanov Arsen,Health,34
18295,Ilyin Mechislav,PE,23
18296,Stepanov Gordey,Algebra,34
18297,Bespalov Mitrofan,Chemistry,45
18298,Veselov Anton,Art,23
18299,Bespalov Mitrofan,Health,34
18300,Rusakov Yuri,History,45
18301,Lobanov Ernest,Geography,45
18302,Komissarov Klim,History,45
18303,Veselov Anton,Geography,45
18304,Komissarov Klim,Geometry,45
18305,Rusakov Yuri,English,66
18306,Rusakov Yuri,History,33
18307,Boris Kulikov,Art,78
18308,Stepanov Gordey,English,34
18309,Veselov Anton,Art,66
18310,Veselov Anton,History,66
18311,Komissarov Klim,English,23
18312,Veselov Anton,Art,78
18313,Rusakov Yuri,Biology,34
18314,Bespalov Mitrofan,Biology,23
18315,Rusakov Yuri,Chemistry,45
18316,Bespalov Mitrofan,Biology,45
18317,Lobanov Ernest,Algebra,66
18318,Lobanov Ernest,Chemistry,45
18319,Rusakov Yuri,Algebra,34
18320,Lobanov Ernest,History,45
18321,Bespalov Mitrofan,Geometry,45
18322,Bespalov Mitrofan,Geometry,78
18323,Prokhorov Ludwig,Art,33
18324,Ilyin Mechislav,Health,23
18325,Prokhorov Ludwig,History,66
18326,Lobanov Ernest,Health,78
18327,Prokhorov Ludwig,PE,66
18328,Komissarov Klim,Art,66
18329,Boris Kulikov,Biology,78
18330,Lobanov Ernest,Chemistry,78
18331,Sukhanov Arsen,English,33
18332,Prokhorov Ludwig,Geometry,23
18333,Bespalov Mitrofan,Chemistry,45
18334,Rusakov Yuri,Biology,78
18335,Komissarov Klim,Health,33
18336,Prokhorov Ludwig,Art,23
18337,Bespalov Mitrofan,English,78
18338,Boris Kulikov,Art,34
18339,Bespalov Mitrofan,Chemistry,23
18340,Bespalov Mitrofan,Geometry,33
18341,Sukhanov Arsen,Biology,66
18342,Komissarov Klim,Biology,33
18343,Prokhorov Ludwig,Geometry,78
18344,Komissarov Klim,Geography,33
18345,Stepanov Gordey,Geometry,45
18346,Lobanov Ernest,Geometry,33
18347,Stepanov Gordey,Biology,78
18348,Ilyin Mechislav,Geometry,66
18349,Bespalov Mitrofan,PE,33
18350,Prokhorov Ludwig,Biology,33
18351,Veselov Anton,Health,45
18352,Komissarov Klim,PE,34
18353,Rusakov Yuri,Health,23
18354,Boris Kulikov,Health,23
18355,Prokhorov Ludwig,Chemistry,66
18356,Bespalov Mitrofan,Art,23
18357,Prokhorov Ludwig,History,45
18358,Komissarov Klim,Algebra,33
18359,Prokhorov Ludwig,Biology,45
18360,Bespalov Mitrofan,Algebra,33
18361,Veselov Anton,Geometry,33
18362,Bespalov Mitrofan,PE,66
18363,Ilyin Mechislav,Algebra,45
18364,Ilyin Mechislav,Algebra,66
18365,Bespalov Mitrofan,Biology,23
18366,Ilyin Mechislav,PE,33
18367,Sukhanov Arsen,Health,45
18368,Bespalov Mitrofan,Health,33
18369,Ilyin Mechislav,Geography,45
18370,Rusakov Yuri,Geometry,45
18371,Prokhorov Ludwig,Biology,45
18372,Sukhanov Arsen,Geometry,34
18373,Veselov Anton,Biology,33
18374,Veselov Anton,PE,78
18375,Bespalov Mitrofan,Chemistry,66
18376,Lobanov Ernest,Algebra,45
18377,Bespalov Mitrofan,Chemistry,78
18378,Prokhorov Ludwig,English,33
18379,Ilyin Mechislav,PE,66
18380,Veselov Anton,PE,33
18381,Sukhanov Arsen,PE,33
18382,Boris Kulikov,Algebra,66
18383,Komissarov Klim,English,45
18384,Rusakov Yuri,Biology,45
18385,Boris Kulikov,Health,66
18386,Ilyin Mechislav,Geometry,33
18387,Ilyin Mechislav,Geography,23
18388,Boris Kulikov,Biology,78
18389,Stepanov Gordey,Health,66
18390,Prokhorov Ludwig,Biology,45
18391,Sukhanov Arsen,Health,33
18392,Veselov Anton,Geometry,66
18393,Lobanov Ernest,Health,33
18394,Veselov Anton,Biology,23
18395,Sukhanov Arsen,Art,34
18396,Stepanov Gordey,Algebra,45
18397,Stepanov Gordey,Health,78
18398,Ilyin Mechislav,Algebra,33
18399,Bespalov Mitrofan,PE,45
18400,Sukhanov Arsen,Art,78
18401,Veselov Anton,Geometry,78
18402,Boris Kulikov,PE,23
18403,Stepanov Gordey,Geometry,34
18404,Boris Kulikov,Geometry,34
18405,Veselov Anton,Chemistry,33
18406,Boris Kulikov,Geography,78
18407,Komissarov Klim,Health,45
18408,Veselov Anton,Geography,23
18409,Stepanov Gordey,Biology,45
18410,Boris Kulikov,PE,45
18411,Komissarov Klim,Chemistry,23
18412,Sukhanov Arsen,Health,23
18413,Rusakov Yuri,PE,78
18414,Ilyin Mechislav,Health,33
18415,Ilyin Mechislav,Chemistry,78
18416,Komissarov Klim,Chemistry,45
18417,Veselov Anton,Geometry,33
18418,Stepanov Gordey,Geometry,33
18419,Stepanov Gordey,Geometry,78
18420,Lobanov Ernest,Algebra,45
18421,Bespalov Mitrofan,Chemistry,45
18422,Prokhorov Ludwig,Chemistry,33
18423,Rusakov Yuri,Geography,45
18424,Bespalov Mitrofan,Biology,23
18425,Veselov Anton,Chemistry,34
18426,Prokhorov Ludwig,Art,78
18427,Rusakov Yuri,Algebra,66
18428,Veselov Anton,Geometry,33
18429,Prokhorov Ludwig,Chemistry,45
18430,Sukhanov Arsen,Chemistry,34
18431,Rusakov Yuri,English,66
18432,Rusakov Yuri,Geography,33
18433,Ilyin Mechislav,PE,34
18434,Bespalov Mitrofan,Geography,45
18435,Veselov Anton,PE,33
18436,Bespalov Mitrofan,Biology,33
18437,Rusakov Yuri,History,23
18438,Veselov Anton,Algebra,34
18439,Lobanov Ernest,English,45
18440,Rusakov Yuri,Health,34
18441,Ilyin Mechislav,Algebra,78
18442,Ilyin Mechislav,Art,66
18443,Ilyin Mechislav,Biology,66
18444,Ilyin Mechislav,English,78
18445,Komissarov Klim,Chemistry,23
18446,Komissarov Klim,Health,45
18447,Boris Kulikov,Biology,78
18448,Komissarov Klim,English,23
18449,Ilyin Mechislav,Algebra,33
18450,Boris Kulikov,Chemistry,34
18451,Lobanov Ernest,PE,78
18452,Veselov Anton,History,23
18453,Stepanov Gordey,Art,45
18454,Stepanov Gordey,History,34
18455,Stepanov Gordey,Geography,33
18456,Prokhorov Ludwig,Geography,45
18457,Rusakov Yuri,Chemistry,45
18458,Veselov Anton,Biology,23
18459,Bespalov Mitrofan,Art,45
18460,Bespalov Mitrofan,Health,34
18461,Stepanov Gordey,Geography,66
18462,Lobanov Ernest,Geography,23
18463,Boris Kulikov,PE,33
18464,Veselov Anton,English,23
18465,Boris Kulikov,Art,33
18466,Sukhanov Arsen,English,66
18467,Veselov Anton,Algebra,23
18468,Ilyin Mechislav,Art,34
18469,Prokhorov Ludwig,English,45
18470,Lobanov Ernest,History,45
18471,Boris Kulikov,English,23
18472,Ilyin Mechislav,Health,33
18473,Sukhanov Arsen,Geography,34
18474,Bespalov Mitrofan,Algebra,45
18475,Prokhorov Ludwig,Art,66
18476,Komissarov Klim,Health,34
18477,Sukhanov Arsen,English,45
18478,Bespalov Mitrofan,English,45
18479,Stepanov Gordey,Geography,33
18480,Bespalov Mitrofan,Biology,78
18481,Bespalov Mitrofan,PE,34
18482,Ilyin Mechislav,PE,34
18483,Veselov Anton,Algebra,23
18484,Veselov Anton,Health,66
18485,Bespalov Mitrofan,PE,34
18486,Boris Kulikov,Algebra,34
18487,Sukhanov Arsen,Health,45
18488,Ilyin Mechislav,Chemistry,33
18489,Veselov Anton,History,34
18490,Bespalov Mitrofan,History,78
18491,Veselov Anton,Algebra,33
18492,Bespalov Mitrofan,Health,34
18493,Ilyin Mechislav,Chemistry,78
18494,Boris Kulikov,PE,45
18495,Ilyin Mechislav,History,45
18496,Bespalov Mitrofan,Health,23
18497,Ilyin Mechislav,English,23
18498,Prokhorov Ludwig,Chemistry,33
18499,Stepanov Gordey,PE,45
18500,Lobanov Ernest,Chemistry,34
18501,Boris Kulikov,PE,78
18502,Prokhorov Ludwig,Geometry,45
18503,Stepanov Gordey,Health,78
18504,Boris Kulikov,Algebra,45
18505,Bespalov Mitrofan,PE,66
18506,Boris Kulikov,Health,33
18507,Ilyin Mechislav,PE,78
18508,Stepanov Gordey,History,33
18509,Lobanov Ernest,English,45
18510,Boris Kulikov,Algebra,66
18511,Rusakov Yuri,Geography,34
18512,Sukhanov Arsen,Health,66
18513,Stepanov Gordey,Algebra,78
18514,Veselov Anton,Algebra,34
18515,Prokhorov Ludwig,English,33
18516,Lobanov Ernest,Art,33
18517,Ilyin Mechislav,Biology,78
18518,Komissarov Klim,Health,33
18519,Veselov Anton,Biology,34
18520,Bespalov Mitrofan,Biology,78
18521,Sukhanov Arsen,Chemistry,45
18522,Prokhorov Ludwig,Chemistry,33
18523,Lobanov Ernest,English,78
18524,Boris Kulikov,Art,45
18525,Komissarov Klim,Chemistry,66
18526,Sukhanov Arsen,History,23
18527,Veselov Anton,Geometry,33
18528,Komissarov Klim,Algebra,45
18529,Lobanov Ernest,History,66
18530,Ilyin Mechislav,History,23
18531,Bespalov Mitrofan,Chemistry,45
18532,Veselov Anton,Geometry,45
18533,Prokhorov Ludwig,Health,34
18534,Boris Kulikov,Health,45
18535,Sukhanov Arsen,Chemistry,78
18536,Prokhorov Ludwig,History,33
18537,Stepanov Gordey,Geography,33
18538,Ilyin Mechislav,Geography,23
18539,Boris Kulikov,Geography,33
18540,Boris Kulikov,Chemistry,23
18541,Ilyin Mechislav,Health,23
18542,Lobanov Ernest,History,66
18543,Veselov Anton,History,45
18544,Komissarov Klim,Geography,78
18545,Rusakov Yuri,Health,66
18546,Ilyin Mechislav,History,45
18547,Ilyin Mechislav,Algebra,34
18548,Rusakov Yuri,History,33
18549,Sukhanov Arsen,PE,66
18550,Sukhanov Arsen,History,34
18551,Rusakov Yuri,Art,33
18552,Ilyin Mechislav,Algebra,34
18553,Sukhanov Arsen,Art,23
18554,Prokhorov Ludwig,Algebra,34
18555,Ilyin Mechislav,Algebra,34
18556,Komissarov Klim,PE,45
18557,Lobanov Ernest,Algebra,66
18558,Ilyin Mechislav,PE,33
18559,Rusakov Yuri,PE,34
18560,Prokhorov Ludwig,Chemistry,66
18561,Boris Kulikov,Geography,34
18562,Lobanov Ernest,English,33
18563,Bespalov Mitrofan,Geography,45
18564,Boris Kulikov,Art,45
18565,Komissarov Klim,Algebra,34
18566,Veselov Anton,English,45
18567,Komissarov Klim,Geometry,34
18568,Sukhanov Arsen,Biology,66
18569,Komissarov Klim,Geography,78
18570,Veselov Anton,History,34
18571,Veselov Anton,Geography,66
18572,Ilyin Mechislav,Art,23
18573,Boris Kulikov,Geometry,23
18574,Ilyin Mechislav,Art,33
18575,Veselov Anton,English,66
18576,Sukhanov Arsen,Art,66
18577,Prokhorov Ludwig,Art,23
18578,Komissarov Klim,Health,45
18579,Bespalov Mitrofan,Geography,33
18580,Sukhanov Arsen,Art,66
18581,Komissarov Klim,English,45
18582,Lobanov Ernest,Geography,45
18583,Bespalov Mitrofan,Biology,66
18584,Stepanov Gordey,History,66
18585,Sukhanov Arsen,Chemistry,23
18586,Ilyin Mechislav,History,45
18587,Boris Kulikov,History,23
18588,Prokhorov Ludwig,English,45
18589,Ilyin Mechislav,Geography,66
18590,Sukhanov Arsen,English,45
18591,Sukhanov Arsen,Geography,33
18592,Lobanov Ernest,Biology,45
18593,Lobanov Ernest,Algebra,66
18594,Komissarov Klim,Algebra,66
18595,Veselov Anton,Geography,33
18596,Ilyin Mechislav,History,23
18597,Sukhanov Arsen,PE,45
18598,Ilyin Mechislav,PE,33
18599,Rusakov Yuri,Geometry,34
18600,Boris Kulikov,Health,34
18601,Bespalov Mitrofan,English,66
18602,Komissarov Klim,Art,33
18603,Rusakov Yuri,Art,34
18604,Bespalov Mitrofan,Geometry,66
18605,Bespalov Mitrofan,English,66
18606,Ilyin Mechislav,Algebra,66
18607,Rusakov Yuri,Health,45
18608,Prokhorov Ludwig,Health,23
18609,Veselov Anton,Biology,45
18610,Sukhanov Arsen,PE,23
18611,Lobanov Ernest,Geography,78
18612,Bespalov Mitrofan,Art,23
18613,Veselov Anton,English,33
18614,Veselov Anton,History,23
18615,Rusakov Yuri,Art,33
18616,Bespalov Mitrofan,Geography,23
18617,Rusakov Yuri,Geography,45
18618,Veselov Anton,Biology,34
18619,Prokhorov Ludwig,Biology,45
18620,Komissarov Klim,PE,66
18621,Ilyin Mechislav,Algebra,78
18622,Stepanov Gordey,History,78
18623,Ilyin Mechislav,Geometry,33
18624,Komissarov Klim,Chemistry,23
18625,Stepanov Gordey,Art,66
18626,Sukhanov Arsen,Geometry,45
18627,Komissarov Klim,PE,45
18628,Sukhanov Arsen,Chemistry,33
18629,Boris Kulikov,Chemistry,78
18630,Komissarov Klim,Biology,66
18631,Boris Kulikov,English,23
18632,Stepanov Gordey,Algebra,66
18633,Prokhorov Ludwig,Geometry,33
18634,Komissarov Klim,History,66
18635,Komissarov Klim,PE,78
18636,Sukhanov Arsen,Biology,78
18637,Komissarov Klim,History,45
18638,Veselov Anton,Health,34
18639,Komissarov Klim,Biology,45
18640,Boris Kulikov,Biology,33
18641,Bespalov Mitrofan,Art,33
18642,Rusakov Yuri,Algebra,66
18643,Veselov Anton,Health,34
18644,Veselov Anton,Geography,34
18645,Prokhorov Ludwig,Health,34
18646,Bespalov Mitrofan,Geometry,33
18647,Sukhanov Arsen,Geography,34
18648,Sukhanov Arsen,Health,33
18649,Prokhorov Ludwig,Geography,45
18650,Rusakov Yuri,Algebra,66
18651,Sukhanov Arsen,Art,33
18652,Bespalov Mitrofan,Algebra,45
18653,Stepanov Gordey,Geography,66
18654,Rusakov Yuri,Health,23
18655,Veselov Anton,History,33
18656,Ilyin Mechislav,English,34
18657,Boris Kulikov,Art,23
18658,Prokhorov Ludwig,English,45
18659,Prokhorov Ludwig,English,23
18660,Veselov Anton,History,23
18661,Sukhanov Arsen,Chemistry,45
18662,Komissarov Klim,Health,33
18663,Lobanov Ernest,Art,45
18664,Prokhorov Ludwig,Algebra,78
18665,Stepanov Gordey,English,66
18666,Stepanov Gordey,History,66
18667,Veselov Anton,English,34
18668,Lobanov Ernest,Biology,66
18669,Prokhorov Ludwig,Geography,45
18670,Ilyin Mechislav,Biology,45
18671,Prokhorov Ludwig,Biology,45
18672,Rusakov Yuri,Algebra,33
18673,Boris Kulikov,Geography,78
18674,Veselov Anton,Geometry,33
18675,Rusakov Yuri,Chemistry,78
18676,Rusakov Yuri,English,34
18677,Bespalov Mitrofan,Geography,23
18678,Stepanov Gordey,Health,33
18679,Rusakov Yuri,Art,34
18680,Bespalov Mitrofan,Geometry,78
18681,Ilyin Mechislav,Health,66
18682,Veselov Anton,Health,45
18683,Rusakov Yuri,PE,33
18684,Rusakov Yuri,Chemistry,78
18685,Lobanov Ernest,Geometry,66
18686,Bespalov Mitrofan,Algebra,66
18687,Ilyin Mechislav,Geometry,34
18688,Ilyin Mechislav,Geography,45
18689,Sukhanov Arsen,English,23
18690,Prokhorov Ludwig,Health,66
18691,Prokhorov Ludwig,Health,66
18692,Boris Kulikov,Art,66
18693,Rusakov Yuri,Art,45
18694,Rusakov Yuri,Geometry,23
18695,Ilyin Mechislav,Art,78
18696,Prokhorov Ludwig,Geography,34
18697,Ilyin Mechislav,Chemistry,34
18698,Komissarov Klim,History,34
18699,Sukhanov Arsen,Geometry,78
18700,Sukhanov Arsen,Geometry,33
18701,Komissarov Klim,History,78
18702,Stepanov Gordey,Health,23
18703,Prokhorov Ludwig,Geography,23
18704,Boris Kulikov,Art,66
18705,Komissarov Klim,PE,34
18706,Stepanov Gordey,Health,33
18707,Ilyin Mechislav,Geography,66
18708,Rusakov Yuri,Chemistry,33
18709,Bespalov Mitrofan,History,66
18710,Boris Kulikov,Geography,23
18711,Lobanov Ernest,Algebra,23
18712,Prokhorov Ludwig,History,66
18713,Prokhorov Ludwig,History,33
18714,Stepanov Gordey,Geometry,34
18715,Ilyin Mechislav,English,78
18716,Komissarov Klim,Geometry,66
18717,Veselov Anton,Chemistry,66
18718,Bespalov Mitrofan,Art,34
18719,Rusakov Yuri,Geography,23
18720,Bespalov Mitrofan,English,66
18721,Lobanov Ernest,Art,34
18722,Boris Kulikov,PE,34
18723,Rusakov Yuri,Geometry,78
18724,Komissarov Klim,PE,66
18725,Veselov Anton,History,66
18726,Bespalov Mitrofan,Geography,66
18727,Komissarov Klim,Chemistry,78
18728,Veselov Anton,Geography,78
18729,Ilyin Mechislav,Geometry,66
18730,Rusakov Yuri,Geometry,33
18731,Komissarov Klim,Biology,23
18732,Rusakov Yuri,Geography,23
18733,Sukhanov Arsen,Chemistry,23
18734,Sukhanov Arsen,Geography,34
18735,Lobanov Ernest,Geometry,33
18736,Veselov Anton,Geography,33
18737,Komissarov Klim,Chemistry,34
18738,Ilyin Mechislav,Chemistry,34
18739,Lobanov Ernest,English,23
18740,Lobanov Ernest,Algebra,78
18741,Prokhorov Ludwig,Geometry,34
18742,Bespalov Mitrofan,Geometry,45
18743,Rusakov Yuri,Biology,33
18744,Prokhorov Ludwig,English,78
18745,Prokhorov Ludwig,History,66
18746,Sukhanov Arsen,PE,34
18747,Bespalov Mitrofan,Biology,78
18748,Stepanov Gordey,PE,33
18749,Prokhorov Ludwig,Chemistry,34
18750,Prokhorov Ludwig,English,78
18751,Boris Kulikov,Algebra,33
18752,Prokhorov Ludwig,Geography,66
18753,Boris Kulikov,Geometry,34
18754,Bespalov Mitrofan,Chemistry,78
18755,Veselov Anton,Geometry,66
18756,Bespalov Mitrofan,PE,23
18757,Prokhorov Ludwig,Chemistry,33
18758,Ilyin Mechislav,Geometry,45
18759,Sukhanov Arsen,Geography,45
18760,Lobanov Ernest,Biology,78
18761,Ilyin Mechislav,Health,66
18762,Komissarov Klim,Algebra,33
18763,Bespalov Mitrofan,Health,33
18764,Boris Kulikov,PE,33
18765,Veselov Anton,Health,66
18766,Boris Kulikov,Art,33
18767,Rusakov Yuri,Biology,33
18768,Stepanov Gordey,Health,34
18769,Lobanov Ernest,Algebra,33
18770,Ilyin Mechislav,History,34
18771,Sukhanov Arsen,PE,33
18772,Lobanov Ernest,History,23
18773,Prokhorov Ludwig,Geography,23
18774,Rusakov Yuri,Health,78
18775,Komissarov Klim,Algebra,23
18776,Sukhanov Arsen,Chemistry,34
18777,Bespalov Mitrofan,PE,33
18778,Rusakov Yuri,Algebra,34
18779,Bespalov Mitrofan,History,34
18780,Bespalov Mitrofan,Biology,34
18781,Veselov Anton,History,66
18782,Prokhorov Ludwig,Geography,34
18783,Boris Kulikov,Algebra,66
18784,Prokhorov Ludwig,Chemistry,45
18785,Lobanov Ernest,Health,23
18786,Komissarov Klim,Algebra,45
18787,Ilyin Mechislav,Biology,45
18788,Rusakov Yuri,Geography,34
18789,Ilyin Mechislav,English,66
18790,Rusakov Yuri,Geometry,34
18791,Ilyin Mechislav,Biology,33
18792,Stepanov Gordey,Algebra,66
18793,Prokhorov Ludwig,Geometry,23
18794,Rusakov Yuri,PE,33
18795,Sukhanov Arsen,Art,23
18796,Ilyin Mechislav,English,78
18797,Stepanov Gordey,Chemistry,66
18798,Prokhorov Ludwig,PE,34
18799,Komissarov Klim,English,33
18800,Boris Kulikov,Chemistry,34
18801,Sukhanov Arsen,Biology,33
18802,Bespalov Mitrofan,English,78
18803,Rusakov Yuri,PE,45
18804,Ilyin Mechislav,Geometry,33
18805,Sukhanov Arsen,History,33
18806,Rusakov Yuri,PE,33
18807,Prokhorov Ludwig,Health,34
18808,Ilyin Mechislav,Geography,33
18809,Komissarov Klim,PE,78
18810,Prokhorov Ludwig,Algebra,45
18811,Stepanov Gordey,Art,33
18812,Rusakov Yuri,Art,45
18813,Boris Kulikov,Art,45
18814,Stepanov Gordey,Algebra,23
18815,Stepanov Gordey,Health,45
18816,Rusakov Yuri,History,34
18817,Ilyin Mechislav,Geography,23
18818,Boris Kulikov,Biology,45
18819,Veselov Anton,Art,45
18820,Sukhanov Arsen,Chemistry,23
18821,Bespalov Mitrofan,Health,66
18822,Veselov Anton,Health,23
18823,Sukhanov Arsen,English,45
18824,Ilyin Mechislav,Biology,66
18825,Lobanov Ernest,Geometry,45
18826,Stepanov Gordey,History,66
18827,Stepanov Gordey,English,34
18828,Komissarov Klim,English,23
18829,Komissarov Klim,Chemistry,66
18830,Ilyin Mechislav,Algebra,34
18831,Veselov Anton,Geography,66
18832,Komissarov Klim,Chemistry,78
18833,Ilyin Mechislav,Art,66
18834,Komissarov Klim,Algebra,23
18835,Prokhorov Ludwig,Geometry,33
18836,Ilyin Mechislav,Algebra,45
18837,Boris Kulikov,Biology,33
18838,Bespalov Mitrofan,Biology,66
18839,Rusakov Yuri,Chemistry,33
18840,Prokhorov Ludwig,Geometry,23
18841,Ilyin Mechislav,Art,33
18842,Bespalov Mitrofan,Chemistry,45
18843,Veselov Anton,Biology,78
18844,Stepanov Gordey,Geometry,45
18845,Boris Kulikov,Algebra,33
18846,Ilyin Mechislav,Geometry,66
18847,Komissarov Klim,Biology,33
18848,Sukhanov Arsen,English,66
18849,Ilyin Mechislav,History,33
18850,Boris Kulikov,Geography,34
18851,Boris Kulikov,Algebra,23
18852,Stepanov Gordey,Chemistry,66
18853,Sukhanov Arsen,Biology,78
18854,Ilyin Mechislav,Chemistry,66
18855,Rusakov Yuri,Art,45
18856,Ilyin Mechislav,Geometry,78
18857,Rusakov Yuri,English,45
18858,Stepanov Gordey,History,33
18859,Sukhanov Arsen,Biology,45
18860,Stepanov Gordey,History,23
18861,Prokhorov Ludwig,History,45
18862,Komissarov Klim,Chemistry,45
18863,Veselov Anton,Art,45
18864,Stepanov Gordey,Biology,33
18865,Stepanov Gordey,Chemistry,66
18866,Stepanov Gordey,English,33
18867,Sukhanov Arsen,Health,78
18868,Veselov Anton,Art,34
18869,Komissarov Klim,Art,78
18870,Komissarov Klim,Algebra,78
18871,Sukhanov Arsen,Chemistry,33
18872,Lobanov Ernest,PE,23
18873,Sukhanov Arsen,PE,66
18874,Veselov Anton,Biology,23
18875,Stepanov Gordey,Geometry,78
18876,Prokhorov Ludwig,Geometry,23
18877,Rusakov Yuri,Chemistry,45
18878,Rusakov Yuri,Algebra,78
18879,Prokhorov Ludwig,Algebra,45
18880,Ilyin Mechislav,Geometry,78
18881,Rusakov Yuri,Geography,78
18882,Ilyin Mechislav,Art,34
18883,Veselov Anton,Geography,33
18884,Rusakov Yuri,Art,23
18885,Stepanov Gordey,History,23
18886,Ilyin Mechislav,Biology,23
18887,Boris Kulikov,Geometry,33
18888,Ilyin Mechislav,Geography,45
18889,Prokhorov Ludwig,English,78
18890,Komissarov Klim,Art,66
18891,Bespalov Mitrofan,Biology,78
18892,Ilyin Mechislav,Chemistry,45
18893,Rusakov Yuri,Geometry,23
18894,Komissarov Klim,Algebra,78
18895,Sukhanov Arsen,Health,78
18896,Prokhorov Ludwig,Geometry,78
18897,Ilyin Mechislav,English,66
18898,Sukhanov Arsen,English,34
18899,Bespalov Mitrofan,Geography,34
18900,Rusakov Yuri,PE,45
18901,Lobanov Ernest,Geography,33
18902,Rusakov Yuri,Chemistry,66
18903,Komissarov Klim,Geometry,23
18904,Lobanov Ernest,PE,23
18905,Veselov Anton,English,23
18906,Komissarov Klim,Art,66
18907,Rusakov Yuri,Health,45
18908,Veselov Anton,Biology,45
18909,Sukhanov Arsen,English,45
18910,Komissarov Klim,Geography,45
18911,Lobanov Ernest,Health,45
18912,Bespalov Mitrofan,Art,23
18913,Bespalov Mitrofan,English,33
18914,Prokhorov Ludwig,Health,34
18915,Lobanov Ernest,Geometry,23
18916,Prokhorov Ludwig,History,34
18917,Stepanov Gordey,Biology,33
